Fish_model/yolo/images/fisk101_full.png;Fish_model/yolo/labels/fisk101_full.txt
Fish_model/yolo/images/fisk102_full.png;Fish_model/yolo/labels/fisk102_full.txt
Fish_model/yolo/images/fisk103_full.png;Fish_model/yolo/labels/fisk103_full.txt
Fish_model/yolo/images/fisk104_full.png;Fish_model/yolo/labels/fisk104_full.txt
Fish_model/yolo/images/fisk105_full.png;Fish_model/yolo/labels/fisk105_full.txt
Fish_model/yolo/images/fisk106_full.png;Fish_model/yolo/labels/fisk106_full.txt
Fish_model/yolo/images/fisk107_full.png;Fish_model/yolo/labels/fisk107_full.txt
Fish_model/yolo/images/fisk108_full.png;Fish_model/yolo/labels/fisk108_full.txt
Fish_model/yolo/images/fisk109_full.png;Fish_model/yolo/labels/fisk109_full.txt
Fish_model/yolo/images/fisk1.png;Fish_model/yolo/labels/fisk1.txt
Fish_model/yolo/images/fisk2.png;Fish_model/yolo/labels/fisk2.txt
Fish_model/yolo/images/fisk3.png;Fish_model/yolo/labels/fisk3.txt
Fish_model/yolo/images/fisk4.png;Fish_model/yolo/labels/fisk4.txt
Fish_model/yolo/images/fisk5.png;Fish_model/yolo/labels/fisk5.txt
Fish_model/yolo/images/fisk6.png;Fish_model/yolo/labels/fisk6.txt
Fish_model/yolo/images/fisk7.png;Fish_model/yolo/labels/fisk7.txt
Fish_model/yolo/images/fisk8.png;Fish_model/yolo/labels/fisk8.txt
Fish_model/yolo/images/fisk9.png;Fish_model/yolo/labels/fisk9.txt
Fish_model/yolo/images/fisk10.png;Fish_model/yolo/labels/fisk10.txt
Fish_model/yolo/images/fisk11.png;Fish_model/yolo/labels/fisk11.txt
Fish_model/yolo/images/fisk12.png;Fish_model/yolo/labels/fisk12.txt
Fish_model/yolo/images/fisk13.png;Fish_model/yolo/labels/fisk13.txt
Fish_model/yolo/images/fisk14.png;Fish_model/yolo/labels/fisk14.txt
Fish_model/yolo/images/fisk15.png;Fish_model/yolo/labels/fisk15.txt
Fish_model/yolo/images/fisk18.png;Fish_model/yolo/labels/fisk18.txt
Fish_model/yolo/images/fisk19.png;Fish_model/yolo/labels/fisk19.txt
Fish_model/yolo/images/fisk20.png;Fish_model/yolo/labels/fisk20.txt
Fish_model/yolo/images/fisk21.png;Fish_model/yolo/labels/fisk21.txt
Fish_model/yolo/images/fisk22.png;Fish_model/yolo/labels/fisk22.txt
Fish_model/yolo/images/fisk23.png;Fish_model/yolo/labels/fisk23.txt
Fish_model/yolo/images/fisk24.png;Fish_model/yolo/labels/fisk24.txt
Fish_model/yolo/images/fisk25.png;Fish_model/yolo/labels/fisk25.txt
Fish_model/yolo/images/fisk26.png;Fish_model/yolo/labels/fisk26.txt
Fish_model/yolo/images/fisk27.png;Fish_model/yolo/labels/fisk27.txt
Fish_model/yolo/images/fisk28.png;Fish_model/yolo/labels/fisk28.txt
Fish_model/yolo/images/fisk29.png;Fish_model/yolo/labels/fisk29.txt
Fish_model/yolo/images/fisk30.png;Fish_model/yolo/labels/fisk30.txt
Fish_model/yolo/images/fisk31.png;Fish_model/yolo/labels/fisk31.txt
Fish_model/yolo/images/fisk32.png;Fish_model/yolo/labels/fisk32.txt
Fish_model/yolo/images/fisk33.png;Fish_model/yolo/labels/fisk33.txt
Fish_model/yolo/images/fisk34.png;Fish_model/yolo/labels/fisk34.txt
Fish_model/yolo/images/fisk35.png;Fish_model/yolo/labels/fisk35.txt
Fish_model/yolo/images/fisk36.png;Fish_model/yolo/labels/fisk36.txt
Fish_model/yolo/images/fisk37.png;Fish_model/yolo/labels/fisk37.txt
Fish_model/yolo/images/fisk38.png;Fish_model/yolo/labels/fisk38.txt
Fish_model/yolo/images/fisk39.png;Fish_model/yolo/labels/fisk39.txt
Fish_model/yolo/images/fisk40.png;Fish_model/yolo/labels/fisk40.txt
Fish_model/yolo/images/fisk41.png;Fish_model/yolo/labels/fisk41.txt
Fish_model/yolo/images/fisk42.png;Fish_model/yolo/labels/fisk42.txt
Fish_model/yolo/images/fisk43.png;Fish_model/yolo/labels/fisk43.txt
Fish_model/yolo/images/fisk44.png;Fish_model/yolo/labels/fisk44.txt
Fish_model/yolo/images/fisk45.png;Fish_model/yolo/labels/fisk45.txt
